hardness_mgL,conductivity_uScm
6.737640000000001,30.0
29.3729,154.0
29.3729,156.0
16.9141,77.0
16.9141,73.0
26.650840000000002,77.0
48.057,204.0
48.057,215.0
3.3736500000000005,18.0
18.7365,158.0
18.7365,76.0
35.449200000000005,117.0
35.449200000000005,119.0
5.29331,467.0
5.29331,472.0
36.6941,111.0
57.16080000000001,188.0
57.16080000000001,184.0
32.82195,106.0
3497.298,3000.0
3497.298,10500.0
92.741,240.0
92.741,275.0
76.138,229.0
76.138,225.0
283.61,563.0
283.61,585.0
134.314,424.0
134.314,445.0
16.5768,620.0
16.5768,648.0
85.9762,187.0
85.9762,192.0
4.26995,21.0
105.095,326.0
15.3283,51.0
15.3283,53.0
79.511,286.0
79.511,288.0
5.2433700000000005,25.0
5.2433700000000005,23.0
4.06012,19.0
41.0302,125.0
41.0302,138.0
219.695,496.0
44.959900000000005,164.0
77.1712,507.0
77.1712,480.0
228.3314,415.0
228.3314,455.0
21.294900000000002,103.0
21.294900000000002,100.0
34.687,84.0
34.687,124.0
37.8455,164.0
37.8455,175.0
84.374,427.0
84.374,432.0
113.72399999999999,231.0
113.72399999999999,232.0
115.083,276.0
27.071399999999997,80.0
59.9992,188.0
59.9992,184.0
12.8444,40.0
12.8444,43.0
5.11852,378.0
4.12013,21.0
32.005799999999994,112.0
70.4776,166.0
70.4776,169.0
152.66899999999998,397.0
152.66899999999998,388.0
17.9129,122.0
17.9129,89.0
26.395,81.0
78.8708,305.0
78.8708,295.0
4.80791,22.0
4.60553,23.0
30.6435,103.0
30.6435,102.0
110.834,855.0
110.834,844.0
95.6048,186.0
95.6048,193.0
4.42722,21.0
14.5923,83.0
14.5923,196.0
29.959899999999998,139.0
29.959899999999998,143.0
22.1185,78.0
3.4249,17.0
76.138,356.0
76.138,352.0
3.4897400000000003,17.0
30.170299999999997,83.0
30.170299999999997,85.0
48.1356,213.0
48.1356,204.0
14.741299999999999,167.0
14.741299999999999,169.0
4.078950000000001,18.0
48.2944,194.0
48.2944,193.0
33.07566,86.0
47.6714,150.0
13.4314,45.0
13.4314,46.0
44.1101,153.0
44.1101,152.0
57.116600000000005,169.0
11.083400000000001,48.0
26.102809999999998,78.0
3.68819,18.0
42.7036,125.0
81.132,365.0
81.132,385.0
82.577,258.0
4.3361,21.0
34.6256,77.0
34.6256,115.0
32.041740000000004,119.0
3.33247,18.0
100.977,250.0
26.1137,85.0
26.1137,87.0
6.972030000000001,31.0
30.9939,96.0
102.467,1060.0
102.467,1090.0
25.93678,74.0
249.26600000000002,920.0
249.26600000000002,918.0
3.3075,17.0
172.121,473.0
172.121,460.0
220.481,417.0
220.481,441.0
28.0499,131.0
28.0499,132.0
98.5136,184.0
98.5136,195.0
47.369299999999996,163.0
47.369299999999996,164.0
1.63754,693.0
1.63754,311.0
39.282300000000006,102.0
112.07679999999999,336.0
90.244,260.0
90.244,266.0
4.41101,20.0
32.960879999999996,85.0
40.6798,187.0
40.6798,190.0
47.7238,165.0
101.108,878.0
101.108,896.0
4.26119,311.0
4.26119,312.0
42.0642,160.0
42.0642,154.0
23.2663,82.0
23.2663,83.0
28.509999999999998,84.0
28.509999999999998,83.0
27.038000000000004,102.0
96.6306,267.0
96.6306,250.0
27.900899999999996,77.0
27.900899999999996,76.0
75.262,482.0
75.262,492.0
3.5970700000000004,18.0
4.030320000000001,17.0
38.5946,115.0
38.5946,116.0
58.4306,88.0
58.4306,194.0
3.7893800000000004,17.0
13.930800000000001,52.0
13.930800000000001,54.0
94.362,252.0
94.362,245.0
24.0768,79.0
154.29,340.0
154.29,351.0
3.3486800000000003,18.0
4.96256,344.0
63.117599999999996,155.0
63.117599999999996,158.0
6.25969,25.0
83.629,426.0
83.629,401.0
3.2501100000000003,16.0
227.055,637.0
227.055,641.0
12.4195,293.0
12.4195,290.0
5.56184,22.0
77.01400000000001,306.0
77.01400000000001,317.0
2.25041,245.0
2.25041,275.0
3.78193,20.0
4.02156,19.0
60.901399999999995,220.0
12.6078,56.0
12.6078,55.0
59.744600000000005,167.0
59.2542,136.0
59.2542,167.0
49.2924,149.0
49.2924,155.0
13.02746,53.0
3.74558,19.0
49.7828,136.0
49.7828,128.0
45.1744,200.0
45.1744,184.0
60.1564,180.0
60.1564,178.0
156.656,405.0
156.656,418.0
268.8974,531.0
268.8974,567.0
51.7632,168.0
51.7632,169.0
107.93260000000001,240.0
107.93260000000001,231.0
38.5856,144.0
11.271700000000001,43.0
11.271700000000001,73.0
30.611000000000004,118.0
61.7512,222.0
61.7512,197.0
36.61133,165.0
108.86099999999999,260.0
108.86099999999999,267.0
3.1515400000000002,15.0
31.0079,100.0
4.3361,20.0
61.7512,367.0
61.7512,371.0
168.003,446.0
303.45500000000004,557.0
303.45500000000004,578.0
8510.02,10000.0
8510.02,19700.0
81.57,306.0
81.57,316.0
86.2832,756.0
86.2832,732.0
139.9294,309.0
139.9294,313.0
83.629,348.0
2.8768700000000003,578.0
2.8768700000000003,581.0
55.990899999999996,1330.0
55.990899999999996,1300.0
124.06400000000001,1470.0
79.4848,343.0
79.4848,348.0
65.9216,160.0
65.9216,171.0
4.72555,20.0
8.081679999999999,30.0
25.28273,77.0
38.56161,120.0
5.4619599999999995,37.0
5.5692900000000005,25.0
28.8735,95.0
28.8735,96.0
5.59426,24.0
3.4411099999999997,15.0
37.6703,125.0
37.6703,121.0
92.565,195.0
92.565,205.0
3.6233500000000003,18.0
3.4485600000000005,18.0
4.0864,19.0
2.77961,16.0
100.977,320.0
100.977,314.0
87.4924,232.0
6.46297,27.0
29.521900000000002,117.0
29.521900000000002,113.0
14.741299999999999,46.0
89.2182,340.0
89.2182,207.0
16.4147,77.0
16.4147,72.0
25.5881,95.0
25.5881,97.0
7.54716,36.0
7.54716,37.0
87.51859999999999,260.0
87.51859999999999,247.0
5.1049299999999995,22.0
353.264,662.0
353.264,750.0
3.3088100000000003,14.0
77.8114,190.0
77.8114,192.0
15.915299999999998,66.0
15.915299999999998,67.0
167.651,382.0
167.651,397.0
15.6787,96.0
15.6787,90.0
2.8295500000000002,15.0
14.842,53.0
14.842,52.0
294.998,592.0
294.998,625.0
92.4864,245.0
92.4864,236.0
77.1974,325.0
77.1974,309.0
257.543,560.0
257.543,600.0
46.3836,118.0
46.3836,104.0
118.587,332.0
118.587,334.0
23.218,100.0
23.218,97.0
98.48,305.0
98.48,306.0
35.1512,158.0
35.1512,152.0
106.25919999999999,223.0
106.25919999999999,227.0
13.2562,45.0
13.2562,46.0
152.538,410.0
152.538,419.0
3.9803800000000003,19.0
110.834,853.0
110.834,849.0
12.069840000000001,175.0
12.069840000000001,123.0
30.25266,99.0
61.418,166.0
61.418,171.0
40.3687,128.0
40.3687,126.0
82.6032,194.0
82.6032,201.0
108.337,71.0
108.337,254.0
149.779,397.0
149.779,385.0
88.4208,204.0
88.4208,206.0
3.45732,17.0
11.3462,62.0
6.43055,26.0
38.1476,146.0
38.1476,148.0
5.515420000000001,461.0
5.515420000000001,497.0
36.6977,102.0
36.6977,106.0
81.87700000000001,420.0
81.87700000000001,432.0
46.107699999999994,145.0
3444.1400000000003,1220.0
3444.1400000000003,14200.0
3.30005,500.0
3.30005,517.0
294.84819999999996,561.0
294.84819999999996,596.0
29.54736,85.0
69.6278,212.0
69.6278,209.0
26.3765,115.0
26.3765,101.0
1.3843200000000002,230.0
1.3843200000000002,251.0
3.50726,17.0
26.815560000000005,73.0
51.43,148.0
51.43,146.0
24.47755,70.0
3.49236,16.0
99.7752,217.0
99.7752,211.0
54.750600000000006,174.0
54.750600000000006,175.0
5.79271,25.0
3.67198,18.0
86.7212,213.0
86.7212,208.0
5.3331800000000005,25.0
5.3331800000000005,29.0
86.7998,194.0
86.7998,198.0
2.73843,14.0
337.3758,675.0
337.3758,667.0
30.82877,72.0
2.6696600000000004,540.0
2.6696600000000004,577.0
2.79713,16.0
112.717,257.0
112.717,252.0
6.12346,25.0
67.02600000000001,196.0
67.02600000000001,195.0
150.917,479.0
150.917,488.0
5.277100000000001,348.0
5.277100000000001,378.0
3.60583,18.0
33.86414,107.0
23.22332,70.0
59.666,169.0
59.666,165.0
118.3848,259.0
118.3848,262.0
3.39862,18.0
3.0069600000000003,378.0
3.0069600000000003,388.0
13.4314,68.0
13.4314,69.0
18.973100000000002,91.0
100.977,299.0
100.977,316.0
6.172090000000001,25.0
17.6632,165.0
17.6632,142.0
5.86893,24.0
3.6895,17.0
223.90300000000002,1780.0
223.90300000000002,1850.0
149.296,334.0
149.296,351.0
12.36334,100.0
12.36334,61.0
102.8076,261.0
102.8076,259.0
3.90547,17.0
41.05214,90.0
50.554,155.0
75.262,499.0
75.262,497.0
3.34123,16.0
34.538,114.0
34.538,118.0
48.8544,170.0
48.8544,166.0
6.03496,25.0
296.226,566.0
296.226,594.0
3.2926,15.0
140.929,390.0
140.929,389.0
26.11149,78.0
145.178,399.0
145.178,398.0
1.0421900000000002,225.0
1.0421900000000002,243.0
146.668,261.0
146.668,276.0
3.64701,18.0
2.67973,16.0
37.1488,126.0
72.589,194.0
72.589,187.0
223.94400000000002,386.0
223.94400000000002,405.0
73.2816,205.0
73.2816,203.0
16.3271,260.0
16.3271,70.0
13.3569,58.0
13.3569,56.0
31.99532,109.0
1.6725800000000002,664.0
1.6725800000000002,699.0
30.97417,107.0
3.84546,17.0
102.467,1080.0
102.467,1110.0
42.2918,136.0
42.2918,139.0
56.3716,246.0
56.3716,251.0
6.629,28.0
3.02055,15.0
92.5912,205.0
30.3234,150.0
30.3234,136.0
3.4249,16.0
41.179199999999994,185.0
41.179199999999994,187.0
84.374,69.0
84.374,208.0
31.49682,87.0
30.10857,82.0
59.385999999999996,486.0
59.385999999999996,473.0
61.3394,167.0
61.3394,161.0
61.287,196.0
61.287,193.0
34.8139,262.0
34.8139,300.0
32.5052,130.0
32.5052,127.0
1.35804,305.0
1.35804,314.0
54.2864,175.0
54.2864,176.0
70.968,436.0
70.968,407.0
75.086,204.0
75.086,205.0
129.8366,426.0
129.8366,420.0
25.290100000000002,108.0
25.290100000000002,103.0
4.05398,19.0
42.800200000000004,135.0
42.800200000000004,137.0
1.1832500000000001,281.0
1.1832500000000001,287.0
3.43497,17.0
3.4985000000000004,17.0
1.1070300000000002,256.0
1.1070300000000002,284.0
3.25887,16.0
3.77186,18.0
2.87949,16.0
165.154,203.0
165.154,349.0
3.53968,18.0
194.242,439.0
194.242,607.0
139.308,437.0
139.308,446.0
6.40165,24.0
4.50082,20.0
49.7304,149.0
49.7304,151.0
6.07483,26.0
62.163,175.0
62.163,178.0
3.6982600000000003,16.0
4.57442,20.0
61.208400000000005,180.0
61.208400000000005,176.0
271.125,508.0
271.125,534.0
91.86500000000001,246.0
91.86500000000001,242.0
2.6884900000000003,16.0
12.9189,293.0
12.9189,298.0
10.1853,48.0
10.1853,50.0
78.635,393.0
78.635,375.0
2.02699,270.0
2.02699,277.0
41.468199999999996,148.0
41.468199999999996,144.0
51.0182,107.0
51.0182,135.0
39.821,222.0
39.821,233.0
89.19200000000001,846.0
89.19200000000001,773.0
3.27639,15.0
5.047540000000001,21.0
14.4916,76.0
14.4916,77.0
2.51501,15.0
17.4004,650.0
17.4004,698.0
43.8735,143.0
43.8735,141.0
21.207299999999996,78.0
21.207299999999996,79.0
3.33378,16.0
59.3328,365.0
59.3328,405.0
3.25887,14.0
37.6703,129.0
6.533050000000001,25.0
4.83902,346.0
4.83902,372.0
31.282899999999998,146.0
31.282899999999998,147.0
47.2424,171.0
47.2424,164.0
3.75565,16.0
2.4488600000000003,14.0
3.68074,17.0
72.6152,232.0
72.6152,242.0
40.6446,137.0
8.275300000000001,26.0
8.275300000000001,30.0
56.902100000000004,439.0
56.902100000000004,458.0
46.8478,122.0
46.8478,121.0
45.6124,121.0
45.6124,163.0
73.8506,215.0
73.8506,206.0
1090.82,7150.0
1090.82,7930.0
3.3662,17.0
11.9332,55.0
11.9332,60.0
29.076859999999996,120.0
30.3234,154.0
30.3234,127.0
2.77216,14.0
13.830100000000002,52.0
13.830100000000002,55.0
4.1788300000000005,18.0
6.43186,26.0
59.666,172.0
59.666,168.0
89.3598,238.0
89.3598,244.0
15.0041,205.0
15.0041,67.0
8.4374,47.0
8.4374,50.0
7.8635,256.0
7.8635,291.0
3.4249,15.0
369.122,753.0
369.122,805.0
101.239,252.0
101.239,253.0
3.91423,18.0
30.779400000000003,94.0
30.779400000000003,97.0
1.73611,283.0
1.73611,307.0
14.666799999999999,49.0
14.666799999999999,51.0
61.64640000000001,197.0
61.64640000000001,186.0
164.147,437.0
164.147,440.0
86.126,360.0
86.126,352.0
4.0128,21.0
205.106,452.0
205.106,446.0
27.949199999999998,106.0
27.949199999999998,102.0
3.39993,16.0
6.21458,27.0
38.3318,130.0
38.3318,128.0
110.09639999999999,248.0
110.09639999999999,240.0
3.1765100000000004,15.0
3.33378,15.0
29.2591,114.0
29.2591,116.0
2.4988,15.0
6.13222,27.0
81.132,1710.0
81.132,1810.0
29.54556,80.0
98.611,241.0
98.611,279.0
68.471,250.0
68.471,255.0
4.96387,20.0
37.521300000000004,170.0
37.521300000000004,182.0
100.977,246.0
14.0053,79.0
14.0053,77.0
42.0159,133.0
42.0159,93.0
86.126,322.0
86.126,327.0
0.5778300000000001,224.0
0.5778300000000001,253.0
4.09516,19.0
55.1362,164.0
55.1362,161.0
3.53223,16.0
4.2099400000000005,20.0
2.70601,15.0
61.3394,227.0
61.3394,188.0
79.642,205.0
53.8484,349.0
53.8484,329.0
29.1846,123.0
29.1846,121.0
39.7948,141.0
39.7948,145.0
2755.5400000000004,23700.0
2.87073,17.0
62.601,168.0
62.601,164.0
124.94,380.0
124.94,393.0
120.208,334.0
120.208,353.0
5.20612,23.0
5.69414,25.0
26.985599999999998,184.0
26.985599999999998,188.0
96.55199999999999,919.0
96.55199999999999,886.0
3.34254,17.0
42.7036,143.0
42.7036,141.0
2.75464,16.0
55.018299999999996,162.0
55.018299999999996,168.0
1.7036900000000001,305.0
1.7036900000000001,312.0
29.914050000000003,83.0
51.43,153.0
51.43,150.0
19.7967,206.0
19.7967,107.0
21.7812,99.0
21.7812,103.0
80.5442,330.0
80.5442,332.0
76.60220000000001,517.0
76.60220000000001,473.0
3.1515400000000002,14.0
4.68175,21.0
105.095,269.0
105.095,287.0
6.864700000000001,274.0
6.864700000000001,293.0
3.34999,15.0
338.6112,680.0
338.6112,674.0
12.65422,53.0
12.65422,54.0
142.8382,307.0
142.8382,306.0
73.2816,207.0
73.2816,199.0
18.9469,574.0
18.9469,632.0
32.3431,117.0
32.3431,113.0
5.02257,22.0
5.59074,560.0
5.59074,603.0
220.57100000000003,450.0
220.57100000000003,508.0
18.3116,88.0
18.3116,87.0
29.266959999999997,84.0
56.7834,143.0
56.7834,168.0
285.755,572.0
285.755,600.0
7.711880000000001,39.0
7.711880000000001,38.0
50.773399999999995,1140.0
50.773399999999995,1280.0
0.68647,217.0
0.68647,251.0
53.9008,184.0
53.9008,186.0
37.3764,134.0
37.3764,106.0
39.8431,152.0
39.8431,151.0
50.263859999999994,135.0
271.125,512.0
271.125,551.0
44.28154,130.0
2.9206700000000003,16.0
71.2226,404.0
71.2226,393.0
12.6078,57.0
25.8771,107.0
25.8771,103.0
95.6048,187.0
95.6048,196.0
38.5594,155.0
38.5594,147.0
37.18736,111.0
107.71542,225.0
107.71542,222.0
4.40225,19.0
2.87073,16.0
44.4212,161.0
44.4212,158.0
6.26583,25.0
14.0053,80.0
14.0053,78.0
5.25958,23.0
51.867999999999995,167.0
51.867999999999995,145.0
2.7634,16.0
12.4326,82.0
12.4326,79.0
2.97061,16.0
71.7654,229.0
11.69398,57.0
71.7654,223.0
11.69398,54.0
5.695450000000001,25.0
6.65397,28.0
107.92132,219.0
75.262,224.0
75.262,227.0
38.8836,127.0
38.8836,126.0
98.48,310.0
98.48,309.0
25.28142,68.0
76.9878,190.0
76.9878,197.0
6.54664,27.0
1.8272300000000004,286.0
1.8272300000000004,292.0
55.6004,240.0
55.6004,217.0
7.966900000000001,29.0
138.563,310.0
138.563,333.0
5.81899,25.0
30.0213,118.0
52.6916,136.0
52.6916,153.0
59.2542,192.0
59.2542,174.0
269.504,551.0
269.504,538.0
133.23579999999998,335.0
133.23579999999998,321.0
9.7604,52.0
9.7604,53.0
3.86429,19.0
62.241600000000005,208.0
62.241600000000005,174.0
145.57099999999997,258.0
145.57099999999997,292.0
73.8244,205.0
73.8244,195.0
29.946799999999996,139.0
29.946799999999996,90.0
60.9538,161.0
60.9538,155.0
5.1360399999999995,20.0
186.78459999999998,366.0
186.78459999999998,377.0
5.23109,22.0
37.8455,294.0
37.8455,189.0
0.16603,289.0
0.16603,315.0
30.030300000000004,98.0
30.030300000000004,95.0
116.09,358.0
116.09,346.0
5.48562,23.0
74.49080000000001,387.0
74.49080000000001,375.0
25.9543,75.0
149.296,360.0
149.296,355.0
123.32639999999999,303.0
123.32639999999999,294.0
4.434670000000001,19.0
4.3597600000000005,19.0
29.66173,74.0
30.209600000000002,90.0
3.05649,113.0
5.25475,22.0
25.40013,71.0
28.0589,109.0
28.0589,107.0
42.0159,293.0
42.0159,299.0
275.767,610.0
275.767,598.0
73.8768,431.0
73.8768,413.0
141.015,270.0
141.015,282.0
86.3094,200.0
86.3094,197.0
108.21340000000001,310.0
108.21340000000001,289.0
3.4310400000000003,18.0
31.60415,82.0
24.04209,77.0
15.2538,55.0
15.2538,53.0
218.95,406.0
218.95,399.0
83.629,380.0
83.629,356.0
6.11601,26.0
179.88139999999999,185.0
179.88139999999999,419.0
67.2094,237.0
67.2094,229.0
4.90648,21.0
4.651949999999999,20.0
28.06275,71.0
102.729,351.0
102.729,375.0
183.3854,357.0
183.3854,392.0
552.41,1880.0
552.41,2050.0
225.565,517.0
225.565,505.0
5.29069,26.0
54.672,214.0
54.672,227.0
5.54039,22.0
6.792409999999999,26.0
161.65,423.0
161.65,438.0
6.4231,26.0
8.7747,32.0
8.7747,31.0
30.793979999999998,77.0
3.8393200000000003,18.0
90.989,422.0
90.989,402.0
3.90285,18.0
85.9238,206.0
85.9238,204.0
28.304590000000005,67.0
116.6852,248.0
116.6852,265.0
14.2681,71.0
14.2681,73.0
77.583,230.0
77.583,217.0
114.57379999999999,245.0
114.57379999999999,236.0
180.136,362.0
68.8566,181.0
68.8566,187.0
3.97776,18.0
27.476,168.0
27.476,174.0
5.4194700000000005,26.0
53.051,251.0
53.051,242.0
28.13111,66.0
7.41052,55.0
7.41052,52.0
6.859870000000001,27.0
6.58913,29.0
100.5202,221.0
100.5202,242.0
3.05166,16.0
5.4830000000000005,23.0
4.145099999999999,19.0
94.9834,272.0
94.9834,257.0
3.33247,15.0
114.207,333.0
114.207,321.0
9.91014,72.0
9.91014,62.0
4.12144,20.0
17.05999,46.0
3.7731700000000004,19.0
12.2574,315.0
12.2574,304.0
16.486990000000002,34.0
26.41121,63.0
46.593199999999996,616.0
1.9507700000000001,130.0
76.7856,300.0
76.7856,289.0
73.465,300.0
73.465,290.0
5.153560000000001,23.0
110.834,811.0
110.834,836.0
3.4836,17.0
32.391400000000004,199.0
32.391400000000004,203.0
33.990300000000005,196.0
33.990300000000005,205.0
6.53788,27.0
49.389,157.0
49.389,150.0
74.7266,320.0
74.7266,283.0
297.31899999999996,620.0
297.31899999999996,600.0
39.848,321.0
39.848,305.0
110.089,303.0
110.089,292.0
151.82659999999998,282.0
151.82659999999998,294.0
137.4324,320.0
137.4324,316.0
5.7178,23.0
5.25475,23.0
382.262,774.0
382.262,752.0
16.090580000000003,46.0
44.376999999999995,153.0
44.376999999999995,151.0
8.03084,34.0
70.968,300.0
70.968,277.0
50.24011,93.0
39.0236,124.0
39.0236,128.0
37.324,144.0
37.324,112.0
6.20844,28.0
35.78175,85.0
4.619529999999999,20.0
67.1308,200.0
67.1308,480.0
3.14278,16.0
27.91383,81.0
40.25195,82.0
3.3075,15.0
5.40457,23.0
45.6124,148.0
45.6124,154.0
93.1078,197.0
93.1078,194.0
83.015,307.0
83.015,282.0
63.477000000000004,197.0
63.477000000000004,171.0
4.030320000000001,19.0
5.453200000000001,23.0
88.78020000000001,728.0
88.78020000000001,739.0
23.71388,70.0
57.247600000000006,176.0
57.247600000000006,169.0
70.9418,203.0
70.9418,202.0
96.2188,272.0
96.2188,256.0
231.697,463.0
231.697,488.0
92.741,379.0
92.741,353.0
81.7272,245.0
81.7272,232.0
3.3162599999999998,16.0
33.215,167.0
33.215,122.0
32.56619,91.0
40.6446,143.0
40.6446,145.0
90.244,351.0
90.244,381.0
28.961100000000002,146.0
28.961100000000002,143.0
3.73944,17.0
3.14278,15.0
5.92763,24.0
17.8122,57.0
17.8122,55.0
37.772639999999996,109.0
21.80789,78.0
5.8352,26.0
12.993400000000001,55.0
12.993400000000001,56.0
52.6916,174.0
52.6916,155.0
71.60820000000001,192.0
71.60820000000001,186.0
53.1034,223.0
53.1034,191.0
199.2172,399.0
199.2172,435.0
28.496900000000004,124.0
28.496900000000004,127.0
49.815619999999996,90.0
5.047540000000001,22.0
78.8765,232.0
78.8765,221.0
36.7722,129.0
36.7722,122.0
76.3476,218.0
76.3476,200.0
8.45312,44.0
8.45312,46.0
5.83258,24.0
6.27328,26.0
3.39248,15.0
20.15365,50.0
38.68752,89.0
18.050929999999997,48.0
18.8855,99.0
18.8855,98.0
3.28384,16.0
4.17621,19.0
10.1853,65.0
10.1853,60.0
68.4448,188.0
68.4448,187.0
3.12657,17.0
22.1578,124.0
22.1578,83.0
49.09321,87.0
25.128,83.0
25.128,84.0
5.25868,491.0
85.8452,202.0
85.8452,224.0
137.55599999999998,279.0
137.55599999999998,277.0
54.3388,184.0
54.3388,183.0
25.40701,58.0
5.02085,316.0
7.39038,29.0
5.88252,24.0
3.27508,18.0
361.63100000000003,794.0
361.63100000000003,778.0
57.247600000000006,178.0
57.247600000000006,168.0
3.64701,16.0
3.88795,18.0
64.3006,223.0
64.3006,179.0
4.02901,20.0
270.028,620.0
270.028,603.0
144.3618,274.0
144.3618,300.0
223.90300000000002,1770.0
223.90300000000002,1910.0
29.66026,66.0
72.53659999999999,146.0
72.53659999999999,147.0
27.375300000000003,93.0
27.375300000000003,96.0
36.573260000000005,88.0
6.78234,25.0
6.892289999999999,26.0
344.67599999999993,704.0
344.67599999999993,689.0
46.4581,133.0
46.4581,106.0
58.4306,222.0
58.4306,189.0
4.793010000000001,23.0
3.2089299999999996,16.0
28.309829999999998,76.0
1.1609,395.0
1.1609,429.0
5.42823,23.0
121.5744,552.0
121.5744,533.0
40.6446,141.0
40.6446,100.0
29.763329999999996,105.0
1192.608,2780.0
1192.608,4110.0
47.146860000000004,89.0
3.12657,15.0
74.2624,208.0
74.2624,205.0
60.4896,252.0
60.4896,241.0
5.6591000000000005,24.0
77.759,449.0
77.759,428.0
74.7266,330.0
74.7266,302.0
58.15060000000001,467.0
3.56465,18.0
3.11036,15.0
135.9686,285.0
135.9686,283.0
7.37458,437.0
67.0522,240.0
41.879999999999995,236.0
41.879999999999995,243.0
83.629,362.0
225.827,613.0
225.827,619.0
74.6742,207.0
126.82300000000001,363.0
126.82300000000001,352.0
53.927,198.0
53.927,181.0
157.356,420.0
157.356,418.0
93.486,494.0
93.486,476.0
15.7401,88.0
15.7401,85.0
41.0826,139.0
25.610200000000003,83.0
25.610200000000003,82.0
9.0989,51.0
109.9916,238.0
155.911,331.0
155.911,333.0
21.50825,67.0
195.118,448.0
195.118,435.0
3.5883100000000003,18.0
142.374,310.0
67.6474,300.0
67.6474,307.0
147.9632,267.0
147.9632,279.0
57.6594,217.0
57.6594,210.0
9.48221,31.0
91.251,270.0
91.251,258.0
4.415840000000001,18.0
135.19,366.0
135.19,350.0
329.30100000000004,810.0
329.30100000000004,799.0
151.048,895.0
151.048,985.0
95.631,216.0
95.631,223.0
36.272800000000004,127.0
36.272800000000004,125.0
48.1356,188.0
48.1356,175.0
50.1684,152.0
87.9042,250.0
87.9042,252.0
199.236,429.0
199.236,426.0
3.96548,20.0
45.6386,128.0
45.6386,126.0
294.998,699.0
294.998,680.0
9.2741,57.0
9.2741,54.0
49.7828,165.0
49.7828,149.0
43.1416,118.0
23.3381,75.0
82.8054,327.0
101.6508,284.0
101.6508,282.0
75.4716,205.0
75.4716,214.0
90.8392,254.0
12.51373,38.0
5.23723,23.0
115.2926,304.0
115.2926,320.0
2.8221,16.0
70.092,249.0
70.092,247.0
179.26,536.0
179.26,544.0
39.4092,128.0
39.4092,118.0
5.6591000000000005,26.0
3.6132800000000005,18.0
46.873999999999995,133.0
46.873999999999995,129.0
87.51859999999999,284.0
87.51859999999999,292.0
60.980000000000004,174.0
60.980000000000004,156.0
2.8295500000000002,18.0
138.6154,297.0
138.6154,320.0
96.85900000000001,306.0
96.85900000000001,275.0
4.3948,21.0
25.360500000000002,82.0
25.35019,81.0
147.7274,335.0
147.7274,346.0
11.851740000000001,36.0
25.44778,62.0
3.6395600000000004,18.0
72.589,214.0
72.589,210.0
139.308,392.0
139.308,393.0
241.554,725.0
241.554,723.0
76.37379999999999,286.0
76.37379999999999,291.0
13.3307,314.0
3.78676,19.0
13.3307,307.0
235.684,509.0
235.684,505.0
49.420100000000005,1450.0
3.82794,19.0
19.8929,144.0
19.8929,72.0
19.696,84.0
19.696,83.0
75.9096,219.0
90.4274,290.0
90.4274,255.0
57.9926,224.0
57.9926,217.0
40.2328,124.0
40.2328,116.0
227.44799999999998,474.0
227.44799999999998,468.0
5.576740000000001,26.0
7.1582,34.0
96.7092,260.0
245.672,656.0
245.672,630.0
25.60472,79.0
90.6108,198.0
90.6108,195.0
28.0237,104.0
28.0237,103.0
0.74779,271.0
0.74779,288.0
49.370999999999995,148.0
49.370999999999995,134.0
86.695,759.0
86.695,738.0
94.10740000000001,241.0
4.62305,22.0
135.3472,327.0
135.3472,315.0
75.9096,262.0
75.9096,277.0
29.40016,90.0
38.9974,220.0
38.9974,111.0
288.383,578.0
288.383,586.0
41.468199999999996,185.0
41.468199999999996,174.0
132.4646,364.0
132.4646,281.0
23.73754,62.0
24.21688,74.0
24.1757,78.0
57.6594,235.0
57.6594,249.0
41.879999999999995,154.0
41.879999999999995,144.0
272.525,625.0
272.525,614.0
47.5666,149.0
47.5666,146.0
97.8922,264.0
68.4448,220.0
68.4448,202.0
10.67422,34.0
68.6994,193.0
68.6994,183.0
147.54399999999998,413.0
147.54399999999998,419.0
51.4038,178.0
51.4038,177.0
11.12982,34.0
4.24981,20.0
34.767480000000006,95.0
82.6032,211.0
82.6032,206.0
44.136300000000006,144.0
44.136300000000006,143.0
5.162319999999999,24.0
133.23579999999998,341.0
133.23579999999998,345.0
59.385999999999996,461.0
59.385999999999996,453.0
84.374,537.0
2.9132200000000004,17.0
242.872,1880.0
242.872,1910.0
246.286,487.0
246.286,490.0
105.8736,280.0
68.0592,325.0
68.0592,301.0
110.4296,283.0
110.4296,286.0
243.92000000000002,582.0
243.92000000000002,591.0
49.370999999999995,141.0
332.32199999999995,607.0
332.32199999999995,608.0
54.3388,196.0
54.3388,147.0
78.8446,209.0
78.8446,212.0
7.94848,54.0
7.94848,53.0
54.750600000000006,163.0
54.750600000000006,154.0
8.041319999999999,73.0
8.041319999999999,71.0
48.4688,165.0
48.4688,164.0
10.84025,34.0
223.06799999999998,467.0
223.06799999999998,448.0
35.291199999999996,155.0
35.291199999999996,157.0
65.1242,291.0
3.05911,16.0
35.7251,196.0
35.7251,190.0
0.51561,70.0
0.51561,72.0
29.378300000000003,89.0
30.6083,140.0
30.6083,91.0
3.20148,16.0
57.2214,165.0
57.2214,163.0
30.419590000000003,90.0
3.41614,16.0
59.1756,1530.0
59.1756,1470.0
14.58051,43.0
89.2444,232.0
89.2444,231.0
46.462199999999996,115.0
46.462199999999996,126.0
319.96799999999996,776.0
319.96799999999996,741.0
